"dop-2,octr-1,tyra-3,acr-16",CEPDR
"dop-2,octr-1,tyra-3,acr-16",CEPVL
"dop-2,octr-1,tyra-3,acr-16",CEPVR
"dop-1,dop-3,acr-2,unc-63,acr-14,acr-15,acr-12,acc-4,lgc-46,lgc-35,npr-3,ckr-2",DA01
"dop-1,dop-3,acr-2,unc-63,acr-14,acr-15,acr-12,acc-4,lgc-46,lgc-35,npr-3,ckr-2",DA02
"dop-1,dop-3,acr-2,unc-63,acr-14,acr-15,acr-12,acc-4,lgc-46,lgc-35,npr-3,ckr-2",DA03
"dop-1,dop-3,acr-2,unc-63,acr-14,acr-15,acr-12,acc-4,lgc-46,lgc-35,npr-3,ckr-2",DA04
"dop-1,dop-3,acr-2,unc-63,acr-14,acr-15,acr-12,acc-4,lgc-46,lgc-35,npr-3,ckr-2",DA05
"dop-1,dop-3,acr-2,unc-63,acr-14,acr-15,acr-12,acc-4,lgc-46,lgc-35,npr-3,ckr-2",DA06
"dop-1,dop-3,acr-2,unc-63,acr-14,acr-15,acr-12,acc-4,lgc-46,lgc-35,npr-3,ckr-2",DA07
"dop-1,dop-3,acr-2,unc-63,acr-14,acr-15,acr-12,acc-4,lgc-46,lgc-35,npr-3,ckr-2",DA08
"dop-1,dop-3,ser-2,acr-2,unc-63,acr-14,acr-15,acr-12,acc-4,lgc-46,lgc-35,avr-15,npr-3,ckr-2",DA09
"dop-1,dop-3,acr-2,unc-63,acr-14,acr-15,acr-16,acr-12,acr-5,acc-4,lgc-46,lgc-35,glr-4,npr-3,ckr-2",DB01
"dop-1,dop-3,acr-2,unc-63,acr-14,acr-15,acr-16,acr-12,acr-5,acc-4,lgc-46,lgc-35,glr-4,pdfr-1,npr-3,ckr-2",DB02
"dop-1,dop-3,acr-2,unc-63,acr-14,acr-15,acr-16,acr-12,acr-5,acc-4,lgc-46,lgc-35,glr-4,npr-3,ckr-2",DB03
"dop-1,dop-3,acr-2,unc-63,acr-14,acr-15,acr-16,acr-12,acr-5,acc-4,lgc-46,lgc-35,glr-4,npr-3,ckr-2",DB04
"dop-1,dop-3,acr-2,unc-63,acr-14,acr-15,acr-16,acr-12,acr-5,acc-4,lgc-46,lgc-35,glr-4,npr-3,ckr-2",DB05
"dop-1,dop-3,acr-2,unc-63,acr-14,acr-15,acr-16,acr-12,acr-5,acc-4,lgc-46,lgc-35,glr-4,npr-3,ckr-2",DB06
"dop-1,dop-3,acr-2,unc-63,acr-14,acr-15,acr-16,acr-12,acr-5,acc-4,lgc-46,lgc-35,glr-4,npr-3,ckr-2",DB07
"mod-1,dop-3,gar-3,acr-14,acr-12,lev-8,lgc-46,ggr-2,npr-1",DD01
"mod-1,dop-3,gar-3,acr-14,acr-12,lev-8,lgc-46,ggr-2,npr-1",DD02
"mod-1,dop-3,gar-3,acr-14,acr-12,lev-8,lgc-46,ggr-2,npr-1",DD03
"mod-1,dop-3,gar-3,acr-14,acr-12,lev-8,lgc-46,ggr-2,npr-1",DD04
"mod-1,dop-3,gar-3,acr-14,acr-12,lev-8,lgc-46,ggr-2,npr-1",DD05
"mod-1,dop-3,gar-3,acr-14,acr-12,lev-8,lgc-46,ggr-2,npr-1",DD06
"ser-4,dop-1,dop-5,ser-2,acr-15,ggr-2,lgc-35,glr-2,glr-4,glr-5,egl-6,frpr-4",DVA
"unknown",DVB
"ser-1,ser-4,dop-5,acr-2,glr-1",DVC
"des-2,glr-4,pdfr-1,npr-2",FLPL
"des-2,glr-4,pdfr-1,npr-2",FLPR
"lgc-55,gar-2,acr-14,ggr-2,glr-5,egl-6",HSNL
"lgc-55,gar-2,acr-14,ggr-2,glr-5,egl-6",HSNR
"dop-4,pdfr-1,frpr-4",I1L
"dop-4,pdfr-1,frpr-4",I1R
"dop-4,ntr-1,ser-7",I2L
"dop-4,ntr-1,ser-7",I2R
"ser-7",I3
"ser-7",I4
"unknown",I5
"ser-7",I6
"lgc-55,deg-3",IL1DL
"lgc-55,deg-3",IL1DR
"lgc-55,deg-3",IL1L
"lgc-55,deg-3",IL1R
"lgc-55,deg-3",IL1VL
"lgc-55,deg-3",IL1VR
"dop-6,des-2,npr-5",IL2DL
"dop-6,des-2,npr-5",IL2DR
"dop-6,des-2,npr-1,npr-5",IL2L
"dop-6,des-2,npr-1,npr-5",IL2R
"dop-6,des-2,npr-5",IL2VL
"dop-6,des-2,npr-5",IL2VR
"ser-2,glr-5",LUAL
"ser-2,glr-5",LUAR
"ser-4",M1
"ser-7",M2L
"ser-7",M2R
"npr-1,ser-7",M3L
"npr-1,ser-7",M3R
"ser-7",M4
"dop-5,ser-7",M5
"tyra-2,ser-7",MCL
"tyra-2,ser-7",MCR
"dop-5",MI
"ser-4,dop-3,ser-2,tyra-2",NSML
"ser-4,dop-3,ser-2,tyra-2",NSMR
"dop-6,ser-2,pdfr-1",OLLL
"dop-6,ser-2,pdfr-1",OLLR
"tyra-3,lev-8,npr-1,pdfr-1,npr-2",OLQDL
"tyra-3,lev-8,npr-1,pdfr-1,npr-2",OLQDR
"tyra-3,lev-8,npr-1,pdfr-1,npr-2",OLQVL
"tyra-3,lev-8,npr-1,pdfr-1,npr-2",OLQVR
"dop-2,ser-2,exp-1,lgc-35",PDA
"unknown",PDB
"dop-2",PDEL
"dop-2",PDER
"dop-5,dop-6,ser-3,acc-2,npr-1,npr-5,pdfr-1",PHAL
"dop-5,dop-6,ser-3,acc-2,npr-1,npr-5,pdfr-1",PHAR
"dop-5,ser-3,npr-1,npr-5,pdfr-1",PHBL
"dop-5,ser-3,npr-1,npr-5,pdfr-1",PHBR
"dop-1",PHCL
"dop-1",PHCR
"dop-1,tyra-2,deg-3,acr-23,acc-1,lgc-37,gab-1,glr-8,lgc-12,pdfr-1",PLML
"dop-1,tyra-2,deg-3,acr-23,acc-1,lgc-37,gab-1,glr-8,lgc-12,pdfr-1",PLMR
"dop-1",PLNL
"dop-1",PLNR
"dop-4,npr-1,npr-4,pdfr-1,npr-17,ntr-1,ntr-2",PQR
"dop-5,ser-2,deg-3,des-2,glr-1,glr-2,glr-5,nmr-1,nmr-2,pdfr-1",PVCL
"dop-5,ser-2,deg-3,des-2,glr-1,glr-2,glr-5,nmr-1,nmr-2,pdfr-1",PVCR
"dop-1,dop-3,ser-2,tyra-2,deg-3,des-2,glr-4,lgc-12,npr-2",PVDL
"dop-1,dop-3,ser-2,tyra-2,deg-3,des-2,glr-4,lgc-12,npr-2",PVDR
"gar-1,acr-23,lgc-37,gab-1,pdfr-1,frpr-4",PVM
"unknown",PVNL
"unknown",PVNR
"npr-17,ntr-2",PVPL
"npr-17,ntr-2",PVPR
"ser-1,dop-1,dop-6,ser-3,acr-2,acr-15,ggr-1,glr-1,glr-5,pdfr-1,npr-2,npr-17,ntr-1,ntr-2",PVQL
"ser-1,dop-1,dop-6,ser-3,acr-2,acr-15,ggr-1,glr-1,glr-5,pdfr-1,npr-2,npr-17,ntr-1,ntr-2",PVQR
"ggr-1,ntr-1,ntr-2",PVR
"ser-1,ser-4,dop-5,ser-2,tyra-3,lev-8,lgc-35",PVT
"pdfr-1,ntr-1,ntr-2",PVWL
"pdfr-1,ntr-1,ntr-2",PVWR
